nose_length,body_diameter,body_length,fin_span,fin_chord,fin_thickness,fin_sweep_deg,fin_offset,flare_angle_deg,flare_length,Cd,Cl,Cm,mach,aoa
0.3995939298836726,0.2910068267365516,1.6366492510162536,0.0,0.0,0.0,0.0,0.0,10.97799295077614,0.3077901461005665,0.59973995064,0.00059483131464,-0.00019593003591,6.0,0.0
0.3995939298836726,0.2910068267365516,1.6366492510162536,0.0,0.0,0.0,0.0,0.0,10.97799295077614,0.3077901461005665,0.6145134414,0.45410210222,-0.22930603717,6.0,2.0
0.3995939298836726,0.2910068267365516,1.6366492510162536,0.0,0.0,0.0,0.0,0.0,10.97799295077614,0.3077901461005665,0.97806411871,1.1779685387,-0.64092424502,6.0,4.0
0.3995939298836726,0.2910068267365516,1.6366492510162536,0.0,0.0,0.0,0.0,0.0,10.97799295077614,0.3077901461005665,0.76930806821,1.4713924657,-0.80893915366,6.0,6.0
0.3995939298836726,0.2910068267365516,1.6366492510162536,0.0,0.0,0.0,0.0,0.0,10.97799295077614,0.3077901461005665,0.69010185505,1.7999764652,-1.0040095583,6.0,8.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,0.7473728371,-58.950002751,27.707133649,0.8,2.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,0.60424885796,-44.164863977,20.79812215,0.8,4.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,0.46540194283,94.842464215,-50.702129549,0.8,8.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,5.343715099,25.146539119,-18.468786252,1.5,4.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,2.0515690866,37.513387965,-21.442179895,1.5,6.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,3.3745868874,44.087053067,-23.763186309,1.5,8.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,11.340690346,-3.2009634713,-0.032565405345,2.5,0.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,8.944993646,12.19408975,-9.176209303,2.5,2.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,2.1841676947,17.223347988,-8.0652732031,2.5,8.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,30.855376739,8.5518266689,-7.0815400355,4.0,0.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,30.875217265,59.318344276,-45.25366661,4.0,4.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,40.100711923,50.144895534,-40.826463262,6.0,2.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,5.214526,12.580074523,-6.7524258785,6.0,4.0
2.43199338624788,0.3864940170378535,6.067221551257991,0.453423080863539,0.4594340143656903,0.0482482898320708,33.54070467727649,0.1098989713332465,0.0,0.0,5.9925999629,17.802285648,-9.4710415664,6.0,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,1.364690539,2.7374293089,-1.5836221006,0.8,2.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,4.0235346809,2.1733496542,-2.0986413098,0.8,4.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,2.2291012408,6.3843197998,-4.0406880931,0.8,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,3.546849667,0.0014786755846,-0.0024482446727,1.5,0.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,3.6381256925,3.5631749495,-1.8882135345,1.5,4.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,3.4202050753,5.0144194174,-2.5999530191,1.5,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,1.8326611027,4.037035341,-1.986476422,1.5,8.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,2.1596619584,-0.0031822371387,0.001711894399,2.5,0.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,2.01247535,0.88076467535,-0.44581759374,2.5,2.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,1.6006039783,1.5054164859,-0.75233749848,2.5,4.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,1.7548417737,2.37193493,-1.1845251458,2.5,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.83519047758,2.0317219189,-1.0100355982,2.5,8.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,1.1750722428,-0.00096036008689,-0.00042106590305,4.0,0.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.66672643648,0.34412082242,-0.17507979894,4.0,2.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.93698692158,0.83836130113,-0.42800176535,4.0,4.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.67909049448,1.0030854803,-0.51317026755,4.0,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.85298719239,1.5180211744,-0.77492818817,4.0,8.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.43614012573,0.00030452194646,-8.4111522697e-05,6.0,0.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.62048337379,0.25900690841,-0.13902975087,6.0,2.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.69498714598,0.52188973088,-0.28019687068,6.0,4.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.49785540492,0.6291318975,-0.33153677528,6.0,6.0
0.3126049025554516,0.2911740101036789,1.069509615532111,0.0,0.0,0.0,0.0,0.0,12.807374924581683,0.2982181616284676,0.56935660709,0.91810267698,-0.48599680255,6.0,8.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,1.3638870986,0.014772150081,-0.021676143947,1.5,0.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.92286080404,0.04345887116,-0.0056046355727,2.5,0.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,1.0333169979,2.7642656166,-1.8666939978,2.5,2.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,1.5740534142,10.295328315,-6.7340639499,2.5,6.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.72737704728,8.5550687947,-5.4844533585,2.5,8.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.91578838936,0.084179512759,-0.074514005931,4.0,0.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.42285648737,1.0621811072,-0.65663352204,4.0,2.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,1.3926473248,7.5224760372,-6.0996213318,4.0,4.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.79904207833,5.8875474107,-4.2381462822,4.0,6.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.38848461948,4.236470835,-2.6956384921,4.0,8.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,1.3601905592,0.90488251027,-0.79568578147,6.0,0.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.39880129353,0.86547170086,-0.58618578999,6.0,2.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.57591388214,2.1525882326,-1.274454847,6.0,4.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.3981212181,2.5516574134,-1.7990504501,6.0,6.0
1.6443795958213014,0.4610671286395448,3.789760388662407,0.9477881450177478,0.6718691798458495,0.068420208391562,29.996583638344912,0.1444890351473244,0.0,0.0,0.2491268265,2.1534080554,-1.4215500975,6.0,8.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,2.0368826136,14.691876358,-5.7581853916,0.8,4.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,0.73851544542,46.288583989,-24.938947075,0.8,6.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,2.7695987078,64.976390174,-37.261640922,0.8,8.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,17.320334699,1.5459432913,-1.2967334774,2.5,0.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,4.3997861605,8.2447720147,-5.5827678644,2.5,4.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,16.177429478,24.546614123,-25.977840381,2.5,6.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,12.849959421,38.418991677,-30.984686951,2.5,8.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,2.6857897787,2.7280621772,-1.6624141687,4.0,2.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,0.63386242928,4.8902938308,-2.8501436369,4.0,6.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,0.58526236002,6.1538642614,-3.5436246824,4.0,8.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,2.4334642144,-0.014813605596,0.023085471247,6.0,0.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,2.0592734055,1.7519167139,-0.94758180207,6.0,2.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,11.777405408,20.068810012,-6.2619312581,6.0,6.0
1.6594268215406829,0.4236101167379965,5.412533480525267,0.8280520279498116,0.4248047712948965,0.0578912477660574,31.78912732327658,0.1852415336433575,0.0,0.0,1.519468185,4.7449718314,-2.1536604414,6.0,8.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,2.5495195075,0.97962542297,-1.0682152861,0.8,0.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,3.8014723304,3.6216983838,-2.3274250874,0.8,4.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,20.016677493,5.3241940407,-6.2251060781,1.5,2.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,14.208877771,15.58894508,-13.462674001,1.5,4.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,12.720996119,24.110024593,-20.296949325,1.5,6.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,10.78501739,23.148597225,-17.848404725,1.5,8.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,4.4366720062,4.41208266,-3.279040462,2.5,2.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,19.247007175,22.754838487,-19.648405569,2.5,4.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,1.2821816944,8.3980595827,-4.795290912,2.5,8.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,16.355833844,12.953368802,-11.583807612,4.0,2.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,0.96374936698,2.3625648348,-1.4036376513,4.0,4.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,6.1303150071,11.948257784,-9.3118085792,4.0,8.0
1.708983258094268,0.4964122934605415,4.237855678601344,0.6567579125346034,0.4572323034687184,0.0777331016466506,25.3937803808696,0.0800584912530516,0.0,0.0,15.347295153,23.125169779,-20.390925153,6.0,8.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,2.455003266,-0.3602606992,0.065863702352,0.8,0.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,2.3308227416,-0.96489653077,-0.4464917486,0.8,2.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,1.2835053719,15.808076465,-8.6199586587,0.8,6.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,1.87648295,5.2899625145,-3.8888162024,0.8,8.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,0.33977661378,2.1062452504,0.40408679923,1.5,0.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,44.387051678,68.673734134,-12.934772865,1.5,2.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,5.74350071,12.21274985,-6.8356217791,1.5,4.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,34.941137603,80.659333272,-15.339795826,1.5,6.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,10.441424832,12.224025243,-8.208123439,2.5,4.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,4.086137879,13.16373891,-8.6802554676,2.5,6.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,2.8348607481,15.316404045,-9.5038843843,2.5,8.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,13.173798631,11.385720134,-3.8429016179,4.0,2.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,3.6213563036,5.5791773715,-2.9943783129,4.0,4.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,17.351732453,25.784527244,-14.037416732,4.0,6.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,34.719219263,60.241554262,-26.392018705,4.0,8.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,3.7822518615,4.6739982098,-2.6588804969,6.0,4.0
1.907892350049076,0.4700170248964928,5.024278149677848,0.9998800042168884,0.6964980838512338,0.0752851307115653,20.563402752371736,0.1293532251183739,0.0,0.0,21.750204596,35.949573849,-15.658367985,6.0,8.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,1.1056286315,0.17353376592,-0.0077533389208,1.5,0.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.84599878931,3.0943527489,-1.9070661187,1.5,2.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.813596915,4.2853090892,-2.7205747904,1.5,4.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,1.2102881943,6.4893293809,-3.9876143588,1.5,6.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,1.201371543,5.9385697925,-3.7699066035,1.5,8.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,1.4505040941,-0.080572655337,-0.00073842205692,2.5,0.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,3.140946208,1.5162680407,-0.66051729275,2.5,2.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,4.2056896774,3.4684090844,-1.5654068384,2.5,4.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,11.557874199,7.6071893203,-0.84434236196,2.5,6.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,1.6857990523,6.414885425,-3.0081048035,2.5,8.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.74565265264,0.0063778889232,0.00047345010178,4.0,0.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.64252331657,1.100152253,-0.57689760437,4.0,2.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.61233145099,2.1843500891,-1.1588944356,4.0,4.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.6502339096,3.3559306762,-1.7847850409,4.0,6.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.64891092166,4.5462339637,-2.4353461113,4.0,8.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.37596368221,-0.0089042269279,0.0015580000977,6.0,0.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.44666410935,0.63511225712,-0.32835823253,6.0,2.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.4792618755,1.4020274876,-0.73843363469,6.0,4.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.42369883292,1.8895692988,-0.97630434209,6.0,6.0
1.7905192877686875,0.5753239398796397,3.749694859147664,0.9063711702273872,0.7737314703384668,0.0570138532858541,17.036427496604492,0.1051079571850325,0.0,0.0,0.30957861017,2.0004556365,-1.0478863695,6.0,8.0
